,AmbienteOut,AmbienteIn,Techo,Piso,Norte,Sur,Este,Oeste,Puerta,Ventana,Qin
1288,18.759146757679154,26.2471175275742,26.025066061145246,26.469717955572744,28.71060731339268,25.03482531670959,25.004179180484584,25.043504549562005,23.996549234912063,19.663810361545785,-24.368940706267207
1289,18.522191126279875,26.198345384911523,25.974926094821715,26.457100911853434,28.674082279490552,24.96539391438613,24.936157831215006,24.973677048964984,23.910699064305497,19.562782995995608,-24.488872650056685
1290,18.378216479765968,26.149456233092955,25.924642225478287,26.444209844718372,28.636861818127205,24.895881826606598,24.867991418008213,24.903786601374208,23.824706501117525,19.46171574742504,-24.603356162395375
1291,18.41405850804486,26.100433347777166,25.874223050666714,26.431046316920558,28.59904872293792,24.826283407994254,24.79967718147933,24.83382680348198,23.738573876208335,19.360609969184544,-24.71308018198434
1292,18.445768405655777,26.05130849799108,25.823712830166816,26.417611917058036,28.56085663292138,24.756598208862812,24.731217434298042,24.763796476055973,23.652383918611893,19.26179625828593,-24.815557733506683
1293,18.46916528522672,26.002551711941308,25.773670896384324,26.403909826720877,28.522132796551205,24.686887261097635,24.662675851713594,24.693755949224062,23.567110019939253,19.191982032871678,-24.909846416121287
1294,18.48886153096051,25.95410739282736,25.72430330928546,26.389945873877913,28.482688928694767,24.61726205302405,24.59416645105762,24.62381603667238,23.48273234068904,19.13309491478957,-24.996231288144312
1295,18.500808873720135,25.905757868061333,25.67537665792806,26.37572404442907,28.44270047590493,24.547811147689483,24.525780214418,24.55406465325639,23.399229073838455,19.07832858768124,-25.0777449043181
1296,18.49037542662116,25.857365949686567,25.62666044552226,26.361246853938482,28.40244610534012,24.47860387699112,24.457588787109202,24.484570508410297,23.31657699466788,19.025104372104604,-25.157122660190748
1297,18.43113651877134,25.808928305320453,25.578022113507718,26.34651641887298,28.36200725554796,24.409696628311902,24.389650768528337,24.415389392044556,23.23475297548702,18.972450222949476,-25.23472397572682
1298,18.339343734763535,25.76048931990602,25.529414801004723,26.3315350529033,28.321398678374113,24.341136768116222,24.32201563984323,24.34656809739017,23.153734809307853,18.920007738490384,-25.31028528688226
1299,18.173574353973663,25.71209091683986,25.48083751712131,26.316305369651204,28.28076789010808,24.272964258996492,24.25472538500492,24.278146037285847,23.073501330712556,18.86764996324461,-25.385377831137365
1300,18.053454412481717,25.663718629166084,25.432287888438534,26.300829950505715,28.240266867733247,24.205211319727127,24.18781415464111,24.21015490346928,22.994031927390978,18.81532859081735,-25.46012925805629
1301,18.041507069722087,25.615511274119196,25.383821310049022,26.285112163044285,28.199849820662433,24.137906815636622,24.121312660140998,24.142623056187325,22.915307670804548,18.76304536151315,-25.533043228140347
1302,18.029703071672355,25.567577322916005,25.33552266185545,26.2691562654925,28.15936416901129,24.071077394954486,24.055249313588735,24.07557665978561,22.837311425239328,18.710821232457107,-25.603333236990082
1303,18.018253534861046,25.51984527859994,25.287413249974723,26.252966266650535,28.11867205275231,24.0047433654242,23.98964610783783,24.009035558571792,22.760026217568225,18.658657370363635,-25.670013920972195
1304,17.93065577766944,25.472278865023217,25.23947948008949,26.236545804015257,28.0776440871576,23.93891863517014,23.924518560715807,23.943013216942695,22.683429064801988,18.606373423148042,-25.735705426667412
1305,17.646408581179898,25.424478579253744,25.191366956776847,26.21989675507643,28.036208115433077,23.873579344298854,23.85984434985337,23.877485350254954,22.60699739653765,18.539442270089417,-25.80058042762681
1306,17.3844997562165,25.376354463100416,25.142865640491884,26.203018564606964,27.994411085749846,23.808667733191772,23.795567184035445,23.81239379241498,22.530722985106483,18.466966557727027,-25.86291628834795
1307,17.18288834714774,25.328131056023253,25.094081146307598,26.185912036797166,27.952481669027314,23.74413696616359,23.73164162987543,23.747691318829037,22.454599716624102,18.392387222097742,-25.92408467621594
1308,17.031005850804483,25.279895619932887,25.04514272768366,26.16857901025693,27.910638001137862,23.679948978368852,23.668030961575138,23.683339492631635,22.37862309356786,18.317013985747867,-25.98552266000639
1309,17.019556313993174,25.231718139281533,24.99615366828333,26.151021943170708,27.868880135851064,23.616072134738932,23.60470482261339,23.619306322959147,22.30278962776304,18.241351101128902,-26.045925528288944
1310,16.92407752315944,25.183733174171792,24.9472267301744,26.133244238153214,27.827068576945987,23.55248207945308,23.541640077860432,23.555567113775286,22.227097276580565,18.16560964961372,-26.10549243336468
1311,16.58009361287175,25.13578069721767,24.898362182850878,26.115248576818257,27.78505539518752,23.48915428689492,23.478813367072373,23.49209701420082,22.151543086178528,18.08984996636412,-26.164497504129386
1312,16.328741101901507,25.08768451847315,24.84947180544928,26.09703626136409,27.742719527733595,23.426061190714144,23.416198236388055,23.42886814696739,22.076122290291103,18.014064141361786,-26.219848902422022
1313,16.3645831301804,25.039642321298334,24.80057886126815,26.078609425690622,27.6998180195871,23.36318134944501,23.35377430628348,23.3658587734475,22.000831433585077,17.938272229277782,-26.26800117831912
1314,16.372458313018036,24.9917766609975,24.75176399075843,26.059971287409592,27.656107581856066,23.300500034002642,23.291527861307554,23.30305388058133,21.925668693834844,17.862505636445995,-26.309450506713418
1315,16.28932471964896,24.94379309662788,24.702954890544873,26.041123505111727,27.61159524622254,23.237997828896916,23.229440453442557,23.24043378154045,21.850630157220845,17.78673731679402,-26.345601436230236
1316,16.211597269624576,24.895553861044164,24.65403187738603,26.022066335318513,27.566479285749256,23.175651426655513,23.167489698583886,23.177974909619856,21.775710080128302,17.710927838801965,-26.377728213244733
1317,16.15235836177474,24.847125861703407,24.604963243513172,26.00280010981336,27.521134566711147,23.11344138812086,23.10565703880665,23.11565757802267,21.70093315775404,17.635940384470153,-26.40899871980621
